customerID,Churn,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_InternetService,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_Contract,account_PaperlessBilling,account_PaymentMethod,account_Charges_Monthly,account_Charges_Total,daily_expenses
0270-Thenm,0,Male,0,1,1,72,1,1,Dsl,1,1,1,1,0,0,Two Year,0,Bank Transfer (Automatic),69.85,5102.35,2.328333333333333
0274-Jkujr,0,Male,0,1,1,7,0,0,Dsl,1,1,1,0,1,1,Month-To-Month,0,Mailed Check,58.85,465.7,1.9616666666666667
0274-Vvqoq,0,Male,1,1,0,65,1,1,Fiber Optic,0,1,1,0,1,1,One Year,1,Bank Transfer (Automatic),103.15,6792.45,3.4383333333333335
0277-Bksqp,0,Male,0,1,1,8,1,0,Dsl,0,0,0,0,1,0,Month-To-Month,1,Electronic Check,54.4,475.1,1.8133333333333332
0277-Orxqs,0,Male,0,1,1,66,0,0,Dsl,0,0,0,1,1,1,Two Year,0,Bank Transfer (Automatic),50.55,3364.55,1.6849999999999998
0278-Yxoog,1,Male,0,0,0,5,1,0,No,0,0,0,0,0,0,Month-To-Month,0,Mailed Check,21.05,113.85,0.7016666666666667
0280-Xjgex,1,Male,0,0,0,49,1,1,Fiber Optic,0,1,1,0,1,1,Month-To-Month,1,Bank Transfer (Automatic),103.7,5036.3,3.4566666666666666
0281-Cntzx,0,Male,0,1,0,63,1,0,No,0,0,0,0,0,0,Two Year,1,Bank Transfer (Automatic),19.95,1234.8,0.6649999999999999
0282-Nvsjs,0,Female,1,1,1,12,0,0,Dsl,0,0,0,1,0,0,Month-To-Month,1,Mailed Check,29.3,355.9,0.9766666666666667
0285-Inhln,0,Male,0,1,1,27,1,0,Dsl,1,1,0,0,0,0,Month-To-Month,1,Credit Card (Automatic),54.75,1510.3,1.825
0289-Ivarm,0,Female,0,0,0,35,1,0,Dsl,1,1,1,0,0,0,Month-To-Month,0,Electronic Check,60.55,1982.6,2.018333333333333
0292-Wegch,0,Female,0,1,1,54,1,1,Dsl,0,1,1,1,1,1,Month-To-Month,1,Electronic Check,86.2,4524.05,2.8733333333333335
0295-Pphdo,1,Male,0,0,0,1,1,1,Fiber Optic,0,0,0,0,1,1,Month-To-Month,1,Electronic Check,95.45,95.45,3.1816666666666666
0295-Qvkpb,0,Male,0,0,0,5,1,0,Dsl,0,0,1,1,1,0,Month-To-Month,1,Credit Card (Automatic),63.95,318.1,2.131666666666667
0297-Rbcsg,0,Male,0,0,0,19,1,0,Dsl,0,1,0,1,0,1,One Year,1,Bank Transfer (Automatic),65.35,1231.85,2.1783333333333332
0298-Xacet,0,Male,0,1,1,52,0,0,Dsl,0,1,1,1,1,0,Two Year,0,Mailed Check,50.2,2554.0,1.6733333333333333
0301-Fidrb,0,Female,0,1,1,72,0,0,Dsl,1,1,1,1,1,1,Two Year,1,Bank Transfer (Automatic),63.8,4684.3,2.1266666666666665
0301-Kobtq,0,Male,0,0,0,32,1,0,No,0,0,0,0,0,0,Two Year,1,Bank Transfer (Automatic),20.05,614.45,0.6683333333333333
0302-Joivn,1,Female,0,1,0,8,1,0,Fiber Optic,0,1,1,0,1,1,Month-To-Month,0,Electronic Check,101.15,842.9,3.371666666666667
0303-Uncip,0,Male,0,0,0,41,1,1,Dsl,0,0,1,0,0,1,One Year,0,Mailed Check,65.0,2531.8,2.1666666666666665
0303-Wmmrn,0,Male,0,0,0,5,1,0,No,0,0,0,0,0,0,Month-To-Month,1,Mailed Check,19.25,86.05,0.6416666666666667
0305-Sqecb,0,Female,0,0,1,11,0,0,Dsl,1,0,0,1,0,0,One Year,1,Mailed Check,36.05,402.6,1.2016666666666667
0306-Jaele,1,Male,0,0,0,5,1,0,Fiber Optic,0,0,0,1,1,1,Month-To-Month,1,Electronic Check,96.1,453.4,3.203333333333333
0307-Bcopk,0,Female,0,0,0,16,1,0,No,0,0,0,0,0,0,One Year,0,Mailed Check,19.05,326.65,0.635
0308-Giqjt,0,Male,1,0,0,71,1,1,Fiber Optic,0,1,0,1,1,1,One Year,0,Bank Transfer (Automatic),105.75,7382.85,3.525
0308-Ivgok,0,Female,0,0,0,11,0,0,Dsl,0,1,1,1,0,0,One Year,1,Credit Card (Automatic),40.4,422.6,1.3466666666666667
0310-Mvlet,1,Female,0,1,1,61,1,1,Fiber Optic,0,1,0,0,1,1,Month-To-Month,1,Electronic Check,99.15,6010.05,3.305
0310-Sucin,0,Female,0,1,0,71,1,0,Dsl,1,1,1,1,1,1,One Year,1,Bank Transfer (Automatic),84.8,6046.1,2.8266666666666667
0310-Vqxam,0,Male,0,0,0,9,1,0,No,0,0,0,0,0,0,Month-To-Month,0,Mailed Check,19.85,178.8,0.6616666666666667
0311-Qywss,0,Female,0,0,0,6,1,0,Dsl,1,0,0,0,0,0,Month-To-Month,1,Electronic Check,49.45,314.6,1.6483333333333334
0311-Unpff,1,Female,0,0,0,26,1,0,Fiber Optic,0,0,0,0,1,1,Month-To-Month,1,Bank Transfer (Automatic),88.8,2274.35,2.96
0314-Tkosi,0,Female,0,0,0,6,1,0,Dsl,1,1,0,0,0,0,Month-To-Month,0,Mailed Check,55.15,322.9,1.8383333333333334
0315-Lvcrk,0,Male,0,0,0,11,1,0,Fiber Optic,0,0,1,0,0,1,Month-To-Month,0,Electronic Check,84.8,888.75,2.8266666666666667
0318-Quuob,1,Male,0,1,0,1,1,0,Fiber Optic,0,0,0,0,1,0,Month-To-Month,1,Electronic Check,80.55,80.55,2.685
0318-Zopws,0,Female,0,1,0,49,1,0,No,0,0,0,0,0,0,Two Year,1,Bank Transfer (Automatic),20.15,973.35,0.6716666666666666
0319-Qztco,0,Female,0,1,1,3,1,0,Dsl,0,1,0,0,1,0,Month-To-Month,1,Credit Card (Automatic),58.7,168.6,1.9566666666666668
0320-Dwvtu,0,Female,0,0,0,53,1,0,Fiber Optic,1,1,1,1,0,1,Two Year,0,Mailed Check,99.5,5424.25,3.316666666666667
0320-Jdnqg,1,Male,0,1,1,23,1,0,Fiber Optic,1,0,0,1,1,1,Month-To-Month,1,Electronic Check,99.85,2331.3,3.328333333333333
0322-Chqru,1,Male,0,0,0,2,1,0,Dsl,0,0,0,0,0,0,Month-To-Month,0,Electronic Check,45.35,89.5,1.5116666666666667
0322-Yinqp,1,Male,0,0,0,1,1,0,Dsl,1,0,0,0,0,0,Month-To-Month,1,Mailed Check,48.55,48.55,1.6183333333333332
0323-Xwwtn,0,Male,0,0,1,3,1,1,No,0,0,0,0,0,0,Two Year,1,Mailed Check,26.4,121.25,0.88
0324-Brpcj,1,Female,1,1,0,68,1,1,Fiber Optic,0,1,0,0,1,1,Month-To-Month,1,Electronic Check,100.2,6851.65,3.3400000000000003
0325-Xbfac,1,Male,0,0,0,8,1,0,Fiber Optic,0,0,1,0,1,1,Month-To-Month,1,Electronic Check,94.7,740.3,3.1566666666666667
0326-Vdyxe,0,Female,0,1,0,70,1,1,Fiber Optic,0,0,1,0,1,1,One Year,1,Electronic Check,97.65,6982.5,3.2550000000000003
0327-Wfzsy,0,Male,0,1,1,39,1,1,Fiber Optic,0,0,1,0,1,1,One Year,0,Electronic Check,100.0,3835.55,3.3333333333333335
0328-Grpmv,1,Female,0,0,0,1,1,0,Fiber Optic,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,70.1,70.1,2.3366666666666664
0328-Ibupk,0,Female,0,1,1,51,0,0,Dsl,1,0,0,1,0,0,Two Year,0,Bank Transfer (Automatic),34.2,1782.0,1.1400000000000001
0329-Gtiaj,1,Female,0,0,0,3,1,0,Fiber Optic,0,1,0,1,1,1,Month-To-Month,1,Electronic Check,97.9,315.3,3.2633333333333336
0330-Bgyze,0,Male,0,1,0,60,1,1,Fiber Optic,0,1,1,0,1,1,One Year,0,Bank Transfer (Automatic),102.5,6157.6,3.4166666666666665
0330-Ivzha,1,Female,0,1,0,5,1,0,Fiber Optic,0,0,0,0,0,0,Month-To-Month,0,Electronic Check,69.95,330.15,2.3316666666666666
0334-Gddso,1,Male,1,0,0,3,1,1,Fiber Optic,0,1,0,0,0,0,Month-To-Month,1,Electronic Check,81.35,233.7,2.7116666666666664
0334-Zfjsr,0,Female,0,1,0,55,1,1,Dsl,1,1,0,1,0,0,One Year,1,Credit Card (Automatic),66.05,3462.1,2.2016666666666667
0336-Kxkfk,0,Male,0,0,0,72,0,0,Dsl,1,0,1,1,1,1,Two Year,1,Credit Card (Automatic),61.2,4390.25,2.04
0336-Pikei,0,Male,1,1,0,72,1,0,Dsl,1,1,1,1,1,0,Two Year,0,Bank Transfer (Automatic),74.4,5360.75,2.48
0337-Cnpze,1,Female,0,0,0,41,1,1,Fiber Optic,0,1,1,0,1,1,Month-To-Month,1,Electronic Check,106.3,4443.45,3.5433333333333334
0343-Qluzp,0,Male,0,0,0,60,0,0,Dsl,1,1,1,0,0,0,Two Year,0,Bank Transfer (Automatic),39.6,2424.5,1.32
0345-Hkjvm,1,Female,0,0,0,6,1,0,Fiber Optic,0,0,0,0,1,1,Month-To-Month,0,Electronic Check,89.3,577.6,2.9766666666666666
0345-Xmmug,0,Female,0,1,0,46,1,1,Fiber Optic,0,1,1,1,1,1,Two Year,1,Credit Card (Automatic),108.9,4854.3,3.6300000000000003
0347-Ubkuz,0,Female,0,0,0,15,1,0,No,0,0,0,0,0,0,Month-To-Month,0,Mailed Check,19.9,320.45,0.6633333333333333
0348-Sdkol,1,Female,0,1,0,58,1,1,Fiber Optic,0,0,1,1,1,1,Month-To-Month,1,Credit Card (Automatic),102.1,5885.4,3.4033333333333333
0354-Vxmjc,0,Male,0,1,1,23,1,0,No,0,0,0,0,0,0,Two Year,0,Credit Card (Automatic),19.6,426.65,0.6533333333333334
0354-Wyrok,1,Female,1,1,1,31,1,0,Fiber Optic,0,0,1,1,1,1,Month-To-Month,1,Electronic Check,98.9,2911.3,3.296666666666667
0356-Erhvt,0,Male,0,1,0,11,1,0,Dsl,0,0,0,0,0,0,Month-To-Month,1,Bank Transfer (Automatic),45.9,521.9,1.53
0356-Obmac,0,Female,1,0,0,56,1,1,Fiber Optic,0,1,1,1,1,0,Two Year,1,Bank Transfer (Automatic),99.9,5706.3,3.33
0357-Nvcri,0,Female,0,0,1,25,1,0,No,0,0,0,0,0,0,Month-To-Month,0,Credit Card (Automatic),20.05,471.7,0.6683333333333333
0361-Hjrdx,0,Female,0,0,0,68,0,0,Dsl,1,1,1,1,1,1,Two Year,0,Credit Card (Automatic),64.35,4539.6,2.145
0362-Raoqo,0,Female,0,0,0,40,1,0,No,0,0,0,0,0,0,Two Year,0,Credit Card (Automatic),19.65,830.25,0.6549999999999999
0362-Zbzwj,1,Male,0,0,0,36,1,1,Fiber Optic,0,0,0,0,0,1,Month-To-Month,1,Electronic Check,84.9,3067.2,2.83
0363-Qjvfx,1,Male,0,0,0,32,1,1,Fiber Optic,1,1,0,1,1,1,Month-To-Month,1,Credit Card (Automatic),108.15,3432.9,3.605
0363-Svhyr,0,Male,0,1,1,71,1,1,Dsl,1,1,1,1,1,1,Two Year,0,Bank Transfer (Automatic),86.85,6263.8,2.895
0365-Bzuwy,0,Male,0,1,0,17,1,1,Fiber Optic,0,1,1,0,1,1,Month-To-Month,1,Electronic Check,102.55,1742.5,3.4183333333333334
0365-Gxezs,0,Male,0,1,0,18,1,0,Fiber Optic,0,0,1,1,0,0,Month-To-Month,0,Electronic Check,78.2,1468.75,2.606666666666667
0365-Trtpy,0,Female,0,0,0,37,1,1,Fiber Optic,1,1,1,0,0,0,Month-To-Month,0,Bank Transfer (Automatic),91.2,3382.3,3.04
0366-Nqshs,0,Male,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-To-Month,0,Mailed Check,19.35,46.35,0.645
0369-Zgovk,0,Female,0,1,1,28,1,0,Fiber Optic,0,0,0,0,0,0,One Year,1,Bank Transfer (Automatic),70.4,1992.2,2.3466666666666667
0373-Aivnj,0,Male,0,0,0,9,0,0,Dsl,1,1,1,0,0,0,One Year,0,Mailed Check,39.55,373.0,1.3183333333333331
0374-Aacsz,0,Female,0,0,0,1,1,0,Dsl,1,0,0,0,0,0,Month-To-Month,0,Electronic Check,50.15,50.15,1.6716666666666666
0374-Fiuca,0,Male,0,1,0,65,1,0,No,0,0,0,0,0,0,Two Year,1,Credit Card (Automatic),20.4,1414.45,0.6799999999999999
0374-Ioegq,0,Female,0,0,0,3,1,0,Dsl,0,0,0,0,0,0,Month-To-Month,0,Electronic Check,44.6,122.7,1.4866666666666668
0375-Hvgxo,1,Female,0,0,0,1,0,0,Dsl,0,0,0,0,1,0,Month-To-Month,1,Electronic Check,34.7,34.7,1.1566666666666667
0376-Oiwme,0,Male,0,1,0,36,1,0,Fiber Optic,1,0,0,0,1,1,Month-To-Month,1,Electronic Check,93.6,3366.05,3.1199999999999997
0376-Ymcjc,1,Male,0,0,0,23,1,1,Fiber Optic,0,0,0,1,1,0,Month-To-Month,1,Electronic Check,90.6,1943.2,3.02
0377-Jbkkt,0,Male,0,1,1,22,1,0,Dsl,1,1,0,1,0,0,Month-To-Month,1,Mailed Check,57.95,1271.8,1.9316666666666669
0378-Cjkpv,0,Female,0,1,0,72,1,1,Fiber Optic,1,1,1,1,1,1,Two Year,0,Credit Card (Automatic),112.1,7965.95,3.7366666666666664
0378-Nhqxu,1,Female,0,1,1,17,1,1,Fiber Optic,0,0,1,0,1,0,Month-To-Month,0,Electronic Check,88.25,1460.65,2.941666666666667
0378-Tovms,1,Female,0,0,0,3,1,0,Fiber Optic,0,0,0,1,0,1,Month-To-Month,0,Electronic Check,85.8,272.2,2.86
0378-Xszpu,1,Male,0,1,0,58,1,0,Dsl,1,1,1,0,0,0,One Year,0,Credit Card (Automatic),60.3,3563.8,2.01
0379-Djqhr,0,Male,0,1,1,67,1,0,Dsl,1,1,1,0,1,1,Two Year,0,Credit Card (Automatic),81.35,5398.6,2.7116666666666664
0380-Neavx,0,Male,1,0,0,34,1,0,Fiber Optic,0,1,1,0,1,1,One Year,1,Electronic Check,99.85,3343.15,3.328333333333333
0380-Zcsbi,0,Male,0,0,0,10,1,0,No,0,0,0,0,0,0,Month-To-Month,0,Credit Card (Automatic),20.0,198.7,0.6666666666666666
0383-Cldda,0,Female,0,0,0,69,1,1,Dsl,1,0,1,1,1,1,Two Year,1,Credit Card (Automatic),85.35,5897.4,2.8449999999999998
0384-Lpite,0,Male,0,0,0,40,0,0,Dsl,1,1,1,0,1,1,One Year,0,Credit Card (Automatic),62.05,2511.55,2.0683333333333334
0384-Rvbpi,0,Male,0,0,0,20,1,0,Dsl,1,0,1,0,0,1,Month-To-Month,0,Credit Card (Automatic),64.4,1398.6,2.146666666666667
0386-Cwrgm,0,Female,0,1,1,46,1,0,No,0,0,0,0,0,0,Two Year,0,Mailed Check,19.4,967.85,0.6466666666666666
0388-Eopex,1,Female,0,1,0,2,1,0,Fiber Optic,1,0,0,0,0,0,Month-To-Month,1,Electronic Check,74.4,139.4,2.48
0390-Dcfdq,1,Female,1,1,0,1,1,0,Fiber Optic,0,0,0,0,0,0,Month-To-Month,1,Mailed Check,70.45,70.45,2.3483333333333336
0392-Bziuw,0,Female,0,1,0,72,1,1,Fiber Optic,1,0,1,0,1,1,Two Year,1,Credit Card (Automatic),105.0,7589.8,3.5
0394-Yondk,0,Male,0,1,1,70,1,1,No,0,0,0,0,0,0,Two Year,0,Credit Card (Automatic),25.15,1790.15,0.8383333333333333
0396-Hujbp,0,Female,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-To-Month,0,Mailed Check,19.3,44.4,0.6433333333333333
0396-Ukgai,0,Male,0,0,1,23,1,0,Dsl,0,1,0,1,0,0,Month-To-Month,1,Bank Transfer (Automatic),55.3,1284.2,1.8433333333333333
0396-Ychwo,0,Male,0,1,0,36,1,1,Fiber Optic,0,0,0,0,1,1,Month-To-Month,1,Electronic Check,95.4,3474.2,3.18
0397-Gzbbc,1,Male,1,1,0,59,1,1,Fiber Optic,0,0,0,0,1,1,Month-To-Month,1,Bank Transfer (Automatic),93.85,5574.75,3.128333333333333
0397-Zxwqf,0,Male,0,0,0,67,1,0,No,0,0,0,0,0,0,Two Year,0,Bank Transfer (Automatic),20.5,1430.95,0.6833333333333333
0401-Wdbxm,0,Male,0,1,1,72,1,1,Fiber Optic,1,0,1,0,1,1,Two Year,1,Bank Transfer (Automatic),105.55,7542.25,3.518333333333333
0402-Cqajn,1,Female,0,0,0,37,1,1,Fiber Optic,0,1,1,0,1,1,Month-To-Month,1,Bank Transfer (Automatic),101.9,3545.35,3.396666666666667
0402-Oamen,0,Female,0,1,1,72,1,1,No,0,0,0,0,0,0,Two Year,0,Bank Transfer (Automatic),24.45,1709.1,0.815
0404-Ahasp,0,Male,0,1,0,72,1,0,No,0,0,0,0,0,0,Two Year,0,Credit Card (Automatic),19.7,1421.9,0.6566666666666666
0404-Swrvg,1,Male,0,0,0,3,1,1,Fiber Optic,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,74.4,229.55,2.48
0406-Bpdvr,1,Female,1,1,0,54,1,1,Fiber Optic,0,1,0,0,1,1,One Year,1,Credit Card (Automatic),101.5,5373.1,3.3833333333333333
0407-Bdjkb,1,Male,0,1,0,60,1,1,Fiber Optic,0,1,1,0,1,0,Month-To-Month,1,Electronic Check,95.75,5742.9,3.191666666666667
0409-Wtmpl,0,Female,0,1,0,58,1,1,Fiber Optic,1,1,1,0,1,1,One Year,1,Credit Card (Automatic),110.65,6526.65,3.6883333333333335
0410-Ipfty,0,Female,0,1,0,31,1,0,Fiber Optic,0,1,0,0,0,1,Month-To-Month,1,Bank Transfer (Automatic),83.85,2674.15,2.795
0411-Ezjze,0,Female,0,0,0,3,1,1,Dsl,0,0,0,0,1,0,Month-To-Month,1,Electronic Check,60.25,170.5,2.0083333333333333
0412-Uccnp,0,Male,0,0,0,55,1,0,Dsl,1,0,1,1,0,0,Two Year,1,Electronic Check,59.2,3175.85,1.9733333333333334
0415-Mosgf,1,Female,0,0,0,1,1,0,Dsl,0,0,0,0,0,0,Month-To-Month,0,Mailed Check,44.4,44.4,1.48
0419-Yaapx,0,Male,0,1,0,49,1,0,Fiber Optic,0,1,0,0,1,0,Month-To-Month,1,Credit Card (Automatic),85.3,4297.95,2.8433333333333333
0420-Bwtpw,1,Male,0,0,1,8,0,0,Dsl,0,0,0,0,0,0,Month-To-Month,0,Mailed Check,25.5,215.2,0.85
0420-Hlgxf,0,Female,1,0,0,39,1,1,Fiber Optic,0,0,1,0,1,1,Month-To-Month,1,Electronic Check,99.75,4036.0,3.325
0420-Txvsg,0,Male,0,1,0,66,1,1,Dsl,1,1,1,0,0,0,Two Year,1,Credit Card (Automatic),66.1,4428.45,2.203333333333333
0422-Ohqhq,0,Female,0,1,1,15,1,0,No,0,0,0,0,0,0,One Year,0,Mailed Check,20.55,295.95,0.685
0422-Uxfap,0,Female,0,1,0,51,1,1,Fiber Optic,0,0,1,0,1,1,One Year,1,Electronic Check,98.85,4947.55,3.295
0423-Udijq,0,Male,1,0,0,9,1,0,Dsl,0,0,0,1,0,0,Month-To-Month,0,Mailed Check,49.2,447.9,1.6400000000000001
0426-Tirne,1,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-To-Month,0,Mailed Check,20.9,20.9,0.6966666666666667
0428-Axxlj,0,Male,0,0,0,25,1,0,No,0,0,0,0,0,0,One Year,1,Bank Transfer (Automatic),19.5,516.3,0.65
0428-Ikycp,0,Male,0,1,0,22,1,0,Fiber Optic,0,0,1,0,1,0,Month-To-Month,1,Bank Transfer (Automatic),87.0,1850.65,2.9
0430-Ihcdj,0,Male,0,0,0,15,1,1,Dsl,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,49.0,749.25,1.6333333333333333
0431-Apwvy,1,Female,0,1,1,28,1,0,Fiber Optic,0,0,0,0,1,1,One Year,1,Bank Transfer (Automatic),90.1,2598.95,3.003333333333333
0432-Cajzv,0,Male,0,0,0,3,1,0,Fiber Optic,0,0,0,0,1,1,Month-To-Month,0,Mailed Check,90.7,237.65,3.0233333333333334
0434-Csfon,0,Female,0,1,0,47,1,1,Fiber Optic,0,0,1,0,1,1,Month-To-Month,1,Electronic Check,100.5,4707.1,3.35
0436-Twffz,0,Female,0,0,0,67,1,1,Dsl,1,0,1,1,1,1,Two Year,1,Mailed Check,85.25,5714.2,2.841666666666667
0439-Ifyun,0,Female,1,0,0,18,1,0,Fiber Optic,0,1,0,0,0,0,Month-To-Month,1,Electronic Check,74.7,1294.6,2.49
0440-Ekdcf,0,Male,0,1,0,62,1,0,Dsl,0,1,1,1,0,0,Two Year,1,Credit Card (Automatic),60.15,3753.2,2.005
0440-Mogpm,0,Female,0,0,0,41,1,1,Dsl,0,1,1,0,1,1,One Year,1,Electronic Check,80.55,3263.9,2.685
0440-Qexbz,0,Female,0,0,0,44,1,1,Dsl,0,0,0,0,0,0,Month-To-Month,1,Mailed Check,50.15,2139.1,1.6716666666666666
0440-Uedai,0,Female,0,0,0,53,1,0,Fiber Optic,0,1,1,1,0,1,One Year,1,Credit Card (Automatic),94.45,5042.75,3.1483333333333334
0442-Tdyuo,0,Male,0,1,0,48,1,0,No,0,0,0,0,0,0,Two Year,1,Mailed Check,20.05,1036.0,0.6683333333333333
0442-Zxkvs,0,Female,1,1,0,54,1,1,Fiber Optic,1,1,1,1,1,1,One Year,1,Bank Transfer (Automatic),115.6,6431.05,3.853333333333333
0447-Bemng,1,Female,0,1,0,48,0,0,Dsl,1,0,1,0,0,1,Month-To-Month,1,Bank Transfer (Automatic),45.3,2145.0,1.51
0447-Rxsgd,0,Male,0,0,0,24,1,1,Fiber Optic,0,1,0,0,1,1,Month-To-Month,1,Bank Transfer (Automatic),99.65,2404.85,3.3216666666666668
0448-Yznze,0,Male,1,1,0,27,1,1,Fiber Optic,0,1,1,0,0,1,Month-To-Month,1,Electronic Check,95.55,2510.2,3.185
0454-Okrct,0,Male,0,0,0,33,1,0,Fiber Optic,0,1,0,1,0,0,Two Year,0,Bank Transfer (Automatic),80.6,2651.1,2.6866666666666665
0455-Entcr,0,Male,0,1,0,66,1,1,Dsl,1,1,0,1,1,1,Two Year,0,Electronic Check,85.25,5538.35,2.841666666666667
0455-Xfass,0,Female,0,1,1,3,1,0,Fiber Optic,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,69.55,200.2,2.3183333333333334
0458-Heuzg,0,Female,0,0,0,13,0,0,Dsl,0,0,1,1,0,0,Two Year,0,Mailed Check,35.4,450.4,1.18
0459-Spzhj,0,Male,0,1,1,63,1,1,Dsl,1,1,1,0,1,1,Two Year,0,Credit Card (Automatic),83.5,5435.0,2.783333333333333
0461-Cvkmu,1,Female,0,1,1,23,1,0,Fiber Optic,0,1,1,1,0,0,Month-To-Month,0,Electronic Check,83.8,1900.25,2.7933333333333334
0463-Txoak,0,Male,0,0,1,52,1,1,No,0,0,0,0,0,0,Two Year,0,Credit Card (Automatic),25.6,1334.5,0.8533333333333334
0463-Wzzko,0,Male,0,0,0,3,1,0,No,0,0,0,0,0,0,Month-To-Month,1,Credit Card (Automatic),20.75,67.1,0.6916666666666667
0463-Zsdnt,0,Male,0,0,0,10,1,0,Dsl,0,0,0,0,0,1,Month-To-Month,1,Bank Transfer (Automatic),56.75,503.25,1.8916666666666666
0464-Wjtko,0,Female,0,1,1,72,1,0,No,0,0,0,0,0,0,Two Year,0,Bank Transfer (Automatic),20.1,1460.85,0.67
0468-Yrpxn,0,Male,0,0,0,29,1,0,Fiber Optic,0,0,1,1,1,1,Month-To-Month,1,Credit Card (Automatic),98.8,2807.1,3.2933333333333334
0471-Arvmx,0,Female,1,1,0,62,1,1,Fiber Optic,1,0,1,0,1,1,One Year,1,Electronic Check,104.85,6312.9,3.4949999999999997
0471-Lvhgk,1,Male,0,1,0,41,1,1,Dsl,0,0,1,0,1,1,One Year,1,Electronic Check,73.0,3001.2,2.433333333333333
0475-Rijep,1,Male,0,0,0,43,1,1,Fiber Optic,0,1,0,0,0,0,Month-To-Month,1,Electronic Check,77.85,3365.85,2.5949999999999998
0479-Hmswa,0,Female,0,0,1,26,1,0,Fiber Optic,0,1,1,1,1,1,Two Year,1,Electronic Check,105.45,2715.3,3.515
0480-Bixde,0,Female,0,1,0,19,1,0,Fiber Optic,0,0,1,0,1,1,Month-To-Month,1,Electronic Check,96.8,1743.05,3.2266666666666666
0480-Kyjva,0,Female,0,1,1,72,1,1,No,0,0,0,0,0,0,Two Year,0,Credit Card (Automatic),24.25,1784.5,0.8083333333333333
0481-Sumcb,0,Female,1,0,0,45,1,1,Fiber Optic,0,0,1,0,1,1,One Year,1,Bank Transfer (Automatic),102.15,4735.35,3.4050000000000002
0484-Ffvbj,0,Male,0,0,0,32,1,0,Dsl,0,0,0,0,1,1,One Year,1,Bank Transfer (Automatic),64.85,2010.95,2.1616666666666666
0484-Jpbru,0,Male,0,0,0,41,1,1,No,0,0,0,0,0,0,Month-To-Month,1,Bank Transfer (Automatic),25.25,996.45,0.8416666666666667
0485-Zbsln,0,Male,0,1,1,65,1,1,No,0,0,0,0,0,0,Two Year,0,Credit Card (Automatic),24.75,1715.1,0.825
0486-Heczi,1,Male,0,1,0,55,1,1,Fiber Optic,1,1,0,0,1,0,Month-To-Month,1,Electronic Check,96.75,5238.9,3.225
0486-Lgcch,0,Male,0,1,1,11,1,0,No,0,0,0,0,0,0,Two Year,0,Mailed Check,19.65,225.75,0.6549999999999999
0487-Crlzf,0,Female,0,0,0,49,1,0,Dsl,0,0,1,1,1,1,Two Year,1,Bank Transfer (Automatic),74.45,3721.9,2.481666666666667
0487-Rpvum,0,Male,0,1,0,61,1,1,Fiber Optic,1,0,1,1,1,0,Month-To-Month,0,Bank Transfer (Automatic),99.4,5943.65,3.3133333333333335
0487-Vvuvk,0,Male,0,1,1,25,1,0,No,0,0,0,0,0,0,Month-To-Month,1,Mailed Check,19.15,477.6,0.6383333333333333
0488-Gslfr,1,Female,0,0,0,1,1,0,Fiber Optic,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,69.5,69.5,2.316666666666667
0489-Wmemg,0,Female,0,0,1,23,1,0,Dsl,0,0,0,1,0,0,One Year,1,Electronic Check,49.45,1119.35,1.6483333333333334
0491-Kapqg,0,Male,0,0,0,21,1,1,Fiber Optic,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,73.7,1558.7,2.4566666666666666
0495-Rvcbf,1,Female,0,0,0,1,1,0,Fiber Optic,0,0,0,0,0,1,Month-To-Month,1,Electronic Check,79.7,79.7,2.6566666666666667
0495-Zbngw,1,Male,1,1,0,5,1,1,Fiber Optic,0,0,1,0,0,0,Month-To-Month,1,Bank Transfer (Automatic),79.9,343.95,2.6633333333333336
0496-Ahook,0,Male,0,1,0,24,1,0,Dsl,1,0,0,1,1,1,One Year,0,Bank Transfer (Automatic),74.4,1712.9,2.48
0504-Hhapi,1,Female,1,0,0,27,1,1,Fiber Optic,0,0,1,0,0,1,Month-To-Month,0,Credit Card (Automatic),88.3,2467.75,2.9433333333333334
0505-Spoow,0,Female,0,1,0,70,1,0,No,0,0,0,0,0,0,Two Year,0,Bank Transfer (Automatic),19.8,1397.65,0.66
0506-Lvngn,1,Female,1,0,0,5,1,0,Fiber Optic,0,0,1,0,0,0,Month-To-Month,1,Credit Card (Automatic),75.55,349.65,2.518333333333333
0506-Ylvkj,0,Male,0,1,1,46,1,0,No,0,0,0,0,0,0,Two Year,1,Mailed Check,20.2,917.45,0.6733333333333333
0508-Oolto,0,Female,0,1,1,2,1,0,Fiber Optic,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,71.65,135.75,2.3883333333333336
